vin,body_type,city,daysonmarket,dealer_zip,description,engine_cylinders,exterior_color,fleet,frame_damaged,franchise_dealer,franchise_make,has_accidents,horsepower,interior_color,isCab,is_new,latitude,listed_date,listing_color,listing_id,longitude,make_name,maximum_seating,mileage,model_name,owner_count,power,price,seller_rating,sp_id,sp_name,theft_title,torque,transmission,trim_name,wheel_system,wheel_system_display,wheelbase,width,year
ZFF72RHAXB0185253,Coupe,Lake Bluff,8,60044,"Ferrari Lake Forest is proud to present this very rare and collectible Ferrari 599 SA Aperta. Announced at the Paris International Motor Show 2010. This is a special series model of which a strictly limited number of just 80 will be built. Ferrari chose to build 80 SA Apertas in celebration of Pininfarina’s 80th anniversary. The SA nomenclature also pays homage to both Sergio and Andrea Pininfarina whose company and work have been linked to the most successful road-going cars ever built at Maranello. This 599 SA Aperta is equipped with Leather Seat Upholstery on Backrest, Aluminum Colored Brake Calipers, Carbon Fiber Driving Zone, Carbon Fiber Central Bridge, Exterior Sill Kick in Carbon Fiber, Colored Safety Belts, Carbon Fiber Dashboard Inserts, Daytona Style Seats, Heat Insulated Windshield, Ferrari iPod Connection, Parking Sensors Front & Rear, Full Electric Seats, Carbon Fiber Removable Roof Panel, Contrasting Stitching, and Clear Guard Anti-Chip Protection.",V12,Rosso Mugello,FALSE,FALSE,TRUE,Ferrari,FALSE,620,None,FALSE,FALSE,42.2727,9/2/2020,UNKNOWN,280913021,-87.8737,Ferrari,2 seats,2458,599 GTB Fiorano,2,"620 hp @ 7,600 RPM",1390000,5,67477,Lake Forest Sportscars,FALSE,"448 lb-ft @ 5,600 RPM",A,RWD,RWD,Rear-Wheel Drive,108.3 in,77.2 in,2011
ZFF65LJA0A0172942,Convertible,Lake Bluff,67,60044,"Ferrari of Lake Forest is Proud to Present this 2010 Ferrari California Finished in Stunning Argento Nurburgring Silver over Nero Full Leather Interior.  This Ferrari California is Optionally Equipped with Red Brake Calipers, ""SF"" Scuderia Ferrari Shields, 20"" Diamond Finished Sport Rims, Daytona Style Seats, Colored Standard Stitching in Grigio Chiaro.  Call one of our Ferrari Specialists Today at 847.295.6560[!@@Additional Info@@!]Rear Wheel Drive, Locking/Limited Slip Differential, Tires - Front Performance, Tires - Rear Performance, Convertible Hardtop, Rear Spoiler, HID headlights, Automatic Headlights, Headlights-Auto-Leveling, Intermittent Wipers, Heated Mirrors, Power Mirror(s), AM/FM Stereo, CD Player, MP3 Player, Hard Disk Drive Media Storage, CD Player, Navigation System, MP3 Player, Back-Up Camera, Auxiliary Audio Input, Hard Disk Drive Media Storage, Cell Phone Hookup, Bluetooth Connection, Bucket Seats, Pass-Through Rear Seat, Leather Seats, Floor Mats, Leather Steering Wheel, Tire Pressure Monitor, Trip Computer, Power Door Locks, Power Windows, Security System, Power Outlet, Climate Control, Multi-Zone A/C, A/C, Rear Defrost, Front Side Air Bag, Passenger Air Bag Sensor, Traction Control, Stability Control, ABS, Emergency Trunk Release",V8,Argento Nuburgring Metallic,FALSE,FALSE,TRUE,Ferrari,FALSE,460,None,FALSE,FALSE,42.2727,7/5/2020,UNKNOWN,275829581,-87.8737,Ferrari,4 seats,17876,California T,2,"460 hp @ 7,750 RPM",104900,5,67477,Lake Forest Sportscars,FALSE,"485 lb-ft @ 5,000 RPM",M,GT Convertible,RWD,Rear-Wheel Drive,105.1 in,74.9 in,2010
ZFF68NHA7E0200282,Convertible,Lake Bluff,598,60044,"Ferrari Lake Forest is proud to present this spectacular 2014 Ferrari 458 Spider. Finished in Nero Daytona Metallic exterior with all Nero Poltrona Frau leather interior, this 458 Spider is equipped with Cruise Control, Electric Seats, iPod Connection ""SF"" Scuderia Ferrari Fender Shields, Radio-Navi System With Bluetooth, Parking Sensors Front & Rear, Yellow Tachometer, 20"" Forged Diamond Finish Wheels, and Satellite Radio Receiver.[!@@Additional Info@@!]Rear Wheel Drive, Active Suspension, Power Steering, ABS, 4-Wheel Disc Brakes, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Rear Spoiler, Convertible Hardtop, Rollover Protection Bars, Daytime Running Lights, HID headlights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, CD Changer, CD Player, MP3 Player, Steering Wheel Audio Controls, Auxiliary Audio Input, Hard Disk Drive Media Storage, Bluetooth Connection, Bucket Seats, Adjustable Steering Wheel, Leather Steering Wheel, Keyless Entry, Power Door Locks, Remote Trunk Release, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Floor Mats, Power Windows, Power Door Locks, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Passenger Air Bag On/Off Switch, Front Side Air Bag",V8,Nero Daytona,FALSE,FALSE,TRUE,Ferrari,FALSE,570,None,FALSE,FALSE,42.2727,1/21/2019,UNKNOWN,230143772,-87.8737,Ferrari,2 seats,3627,458 Italia,2,"570 hp @ 9,000 RPM",224900,5,67477,Lake Forest Sportscars,FALSE,"398 lb-ft @ 6,000 RPM",A,Spider RWD,RWD,Rear-Wheel Drive,104.3 in,76.3 in,2014
ZFF89FPAXK0238601,Convertible,Lake Bluff,82,60044,"Ferrari of Lake Forest is Proud to Present this 2019 Ferrari Portofino Finished in Stunning Giallo Modena over Nero Full Leather Interior.  This Portofino is Optionally Equipped with ""SF"" Scuderia Ferrari Shields, Parking Camera, Passenger Display, Yellow Rev Counter, Colored Special Stitching in Speciale Giallo, Horses Stitched on Headrest in Giallo.  Call one of our Ferrari Specialists today at 847.295.6560[!@@Additional Info@@!]Turbocharged, Rear Wheel Drive, Power Steering, ABS, 4-Wheel Disc Brakes, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Convertible Hardtop, Rollover Protection Bars, Rear Spoiler, Daytime Running Lights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, Satellite Radio, Requires Subscription, MP3 Player, Steering Wheel Audio Controls, Auxiliary Audio Input, Bluetooth Connection, Power Driver Seat, Power Passenger Seat, Bucket Seats, Driver Adjustable Lumbar, Passenger Adjustable Lumbar, Bucket Seats, Rear Bucket Seats, Adjustable Steering Wheel, Trip Computer, Power Windows, Leather Steering Wheel, Keyless Entry, Power Door Locks, Keyless Start, Keyless Entry, Power Door Locks, Remote Trunk Release, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Passenger Vanity Mirror, Floor Mats, Keyless Start, Navigation System, Smart Device Integration, Power Windows, Power Door Locks, Trip Computer, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Front Side Air Bag",V8,None,FALSE,FALSE,TRUE,Ferrari,FALSE,591,None,FALSE,FALSE,42.2727,6/20/2020,UNKNOWN,274489933,-87.8737,Ferrari,4 seats,3610,Portofino,1,"591 hp @ 7,500 RPM",219900,5,67477,Lake Forest Sportscars,FALSE,"561 lb-ft @ 3,000 RPM",A,Convertible RWD,RWD,Rear-Wheel Drive,105.1 in,76.3 in,2019
ZFF77XJA8F0203402,Convertible,Lake Bluff,14,60044,"Ferrari of Lake Forest is Proud to Present this 2015 Ferrari California T Finished in Stunning Rosso Corsa over Crema Full Leather Interior.  This California T is Optionally Equipped with Red Brake Calipers, Front Grill with Chromed Edges, Sport Exhaust Pipes, Heat Insulating Windscreen, ""SF"" Scuderia Ferrari Shields, Magneride Dual Mode Suspension, Black External A Pillars, 20"" Forged Diamond Finished Rims, Leather Seat Backrest, Carbon Fiber Driver Zone with LED's, Colored Safety Belts in Rosso, Dedication Plate in Silver, Horses Stitched on Headrest in Rosso, Inner Color Door Panel Trim, Inner Color Rear Leather Trim, Leather Door Panel Central Trim in Rosso Ferrari, Color Upon Request for Piping in Rosso Ferrari, Yellow Rev Counter, Leather Headliner in Crema, Colored Standard Stitching in Rosso.  Call one of our Ferrari Specialists today at 847.295.6560[!@@Additional Info@@!]Turbocharged, Rear Wheel Drive, Power Steering, ABS, 4-Wheel Disc Brakes, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Convertible Hardtop, Rollover Protection Bars, Rear Spoiler, Daytime Running Lights, HID headlights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, Satellite Radio, MP3 Player, Steering Wheel Audio Controls, Bluetooth Connection, Auxiliary Audio Input, Requires Subscription, MP3 Player, Power Driver Seat, Bucket Seats, Power Passenger Seat, Driver Adjustable Lumbar, Driver Adjustable Lumbar, Power Passenger Seat, Passenger Adjustable Lumbar, Bucket Seats, Rear Bucket Seats, Adjustable Steering Wheel, Trip Computer, Power Windows, Leather Steering Wheel, Keyless Entry, Power Door Locks, Remote Trunk Release, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Passenger Vanity Mirror, Floor Mats, Navigation System, Power Windows, Power Door Locks, Trip Computer, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Front Side Air Bag",V8,Rosso Corsa,FALSE,FALSE,TRUE,Ferrari,FALSE,553,None,FALSE,FALSE,42.2727,8/27/2020,UNKNOWN,280363784,-87.8737,Ferrari,4 seats,2746,California T,2,"553 hp @ 7,500 RPM",154900,5,67477,Lake Forest Sportscars,FALSE,"557 lb-ft @ 4,750 RPM",M,Roadster,RWD,Rear-Wheel Drive,105.1 in,75.2 in,2015
ZFFYR51A3X0118892,Coupe,Lake Bluff,98,60044,"Ferrari of Lake Forest is Proud to Present this 1999 Ferrari 360 Modena Finished in Stunning Argento Nurburgring Silver over Nero Full Leather Interior.  This 360 Modena is Optionally Equipped with Red Brake Calipers, 6 Disc CD Changer, Daytona Style Seats in Nero, Electric Seats, ""SF"" Scuderia Ferrari Shields, Ferrari Challenge Rear Grill, Spare Tire Kit.  Call one of our Ferrari Sales Specialist today at 847.295.6560",V8,Argento Nurburgring Silver,FALSE,FALSE,TRUE,Ferrari,FALSE,,None,FALSE,FALSE,42.2727,6/4/2020,SILVER,273221798,-87.8737,Ferrari,2 seats,10890,360,3,"571 hp @ 9,000 RPM",77500,5,67477,Lake Forest Sportscars,FALSE,"562 lb-ft @ 3,000 RPM",A,Modena RWD,RWD,Rear-Wheel Drive,105.1 in,76.3 in,1999
ZFF80AMA4J0232034,Convertible,Lake Bluff,26,60044,"Ferrari Lake Forest is proud to present this spectacular 2018 Ferrari 488 Spider. Finished in Tour De France Blue exterior with Beige Tradizione Poltrona Frau leather interior, this 488 is equipped with ""AFS"" Advanced Front Light System, Yellow Brake Calipers, Carbon Fiber Rear Air Ducts, Carbon Fiber Fog Light, Carbon Fiber Side Air Splitter, Colored Safety Belts, Suspension Lifter, Horse Stitched On Headrest, Heat Insulating Windshield, Casrbon Fiber Steering Wheel With LEDS, ""SF"" Scuderia Ferrari Fender Shields, Auto Dimming Mirrors With Homelink, Rear Parking Camera, Parking Sensors Front & Rear, Yellow Tachometer, Goldrake Racing Seats, 20"" Forged Diamond Finish Wheels, Premium Hi-Fi System, Contrasting Stitching, and XPel Clearguard Anti-Chip Protection.[!@@Additional Info@@!]Turbocharged, Rear Wheel Drive, Active Suspension, Power Steering, ABS, 4-Wheel Disc Brakes, Brake Assist, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Convertible Hardtop, Rollover Protection Bars, Rear Spoiler, Daytime Running Lights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, Premium Sound System, Bluetooth Connection, MP3 Player, Steering Wheel Audio Controls, Auxiliary Audio Input, Hard Disk Drive Media Storage, Bucket Seats, Adjustable Steering Wheel, Trip Computer, Leather Steering Wheel, Keyless Start, Keyless Entry, Power Door Locks, Remote Trunk Release, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Floor Mats, Keyless Start, Navigation System, Smart Device Integration, Power Windows, Power Door Locks, Trip Computer, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Passenger Air Bag On/Off Switch, Front Side Air Bag",V8,Tour De France Blue,FALSE,FALSE,TRUE,Ferrari,FALSE,660,None,FALSE,FALSE,42.2727,8/15/2020,BLUE,279317559,-87.8737,Ferrari,2 seats,2234,488,2,"660 hp @ 8,000 RPM",289900,5,67477,Lake Forest Sportscars,FALSE,"561 lb-ft @ 3,000 RPM",A,Spider RWD,RWD,Rear-Wheel Drive,104.3 in,76.9 in,2018
ZFF77XJA3F0210869,Convertible,Lake Bluff,11,60044,"Ferrari of Lake Forest is Proud to Present this 2015 Ferrari California T Finished in Stunning Blu Pozzi over Cuoio Full Leather Interior.  This California T is Optionally Equipped with Apple Car Play, Yellow Brake Calipers, Chromed Front Grille, Sport Exhaust Pipes, ""SF"" Scuderia Ferrari Shields, Magneride Duel Mode Suspension, 20"" Forged Painted Rims, Daytona Style Seats, Daytona Rear Seats in Cuoio, Carbon Fiber Central Bridge, Inner Color Door Panel Trim, Carbon Fiber Steering Wheel with LED's, Color Upon Request for Piping in Nero, Aluminium Driver and Passenger Foot Rest, Yellow Rev Counter, Full Electric Seats, High Power HiFi System, Colored Standard Stitching in Nero.  Call one of our Ferrari Specialists today at 847.295.6560[!@@Additional Info@@!]Turbocharged, Rear Wheel Drive, Power Steering, ABS, 4-Wheel Disc Brakes, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Convertible Hardtop, Rollover Protection Bars, Rear Spoiler, Daytime Running Lights, HID headlights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, Satellite Radio, MP3 Player, Steering Wheel Audio Controls, Bluetooth Connection, Auxiliary Audio Input, Requires Subscription, MP3 Player, Power Driver Seat, Bucket Seats, Power Passenger Seat, Driver Adjustable Lumbar, Driver Adjustable Lumbar, Power Passenger Seat, Passenger Adjustable Lumbar, Bucket Seats, Rear Bucket Seats, Adjustable Steering Wheel, Trip Computer, Power Windows, Leather Steering Wheel, Keyless Entry, Power Door Locks, Remote Trunk Release, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Passenger Vanity Mirror, Floor Mats, Navigation System, Power Windows, Power Door Locks, Trip Computer, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Front Side Air Bag",V8,Blu Pozzi,FALSE,FALSE,TRUE,Ferrari,FALSE,553,None,FALSE,FALSE,42.2727,8/30/2020,UNKNOWN,280735180,-87.8737,Ferrari,4 seats,12428,California T,1,"553 hp @ 7,500 RPM",149900,5,67477,Lake Forest Sportscars,FALSE,"557 lb-ft @ 4,750 RPM",M,Roadster,RWD,Rear-Wheel Drive,105.1 in,75.2 in,2015
ZFF74UFA7E0202496,Coupe,Lake Bluff,46,60044,"Ferrari of Lake Forest is Proud to Present this 2014 Ferrari F12 Berlinetta finished in Stunning Rosso Scuderia over Nero Leather Interior. This F12 Berlinetta is Optionally Equipped with ""AFS"" Advanced Front Headlight System, Rosso Scuderia Brake Calipers, Rear Diffuser in Carbon Fiber, Exterior Sill Kick in Carbon, Suspension Lifter, Carbon Fiber Front Spoiler, ""SF"" Scuderia Ferrari Shields, Heat Insulating Windscreen, Parking Camera, Dual View Front Parking Camera, Privacy Rear Windows, Glossy Painted Rims, Alcantara Carpets in Alcantara Nera, Alcantara Seats Inner Trim in Alcantara Nera, Carbon Fiber Filter Box Cover, Engine Covers in Carbon Fiber, Carbon Fiber Under Door Cover, Carbon Fiber Driver Zone with LED's, Carbon Fiber Central Bridge, Carbon Fiber Door Panels, Carbon Fiber Rear Bench Trim, Carbon Fiber Cup Holder, Carbon Fiber Dashboard Inserts, Horses Stitched on Headrest in Rosso, Instrument Panel in Giallo, Interior/Exterior Auto Dimming Mirrors, Passenger Display, Racing Seat Lifter, Color Alcantara Parcel Shelf in Alcantara Nera, High Power HiFi System, Carbon Fiber Racing Seat Large, Colored Special Stitching in Speciale Rosso, All Carbon Fiber Interior in Matte Finish, All Carbon Fiber on Exterior in Matte Finish. Originial MSRP was $478,514. Call one of our Ferrari Specialists today at 847.295.6560[!@@Additional Info@@!]Rear Wheel Drive, Active Suspension, Power Steering, ABS, 4-Wheel Disc Brakes, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Rear Spoiler, Power Door Locks, Daytime Running Lights, HID headlights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, MP3 Player, Steering Wheel Audio Controls, Auxiliary Audio Input, Bluetooth Connection, Power Driver Seat, Power Passenger Seat, Bucket Seats, Power Driver Seat, Power Passenger Seat, Adjustable Steering Wheel, Trip Computer, Leather Steering Wheel, Keyless Entry, Power Door Locks, Remote Trunk Release, Universal Garage Door Opener, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Auto-Dimming Rearview Mirror, Passenger Vanity Mirror, Passenger Illuminated Visor Mirror, Floor Mats, Cargo Shade, Navigation System, Power Windows, Power Door Locks, Trip Computer, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Passenger Air Bag On/Off Switch, Front Side Air Bag",V12,Rosso Scuderia,FALSE,FALSE,TRUE,Ferrari,FALSE,740,None,FALSE,FALSE,42.2727,7/26/2020,UNKNOWN,277568165,-87.8737,Ferrari,2 seats,3304,F12 Berlinetta,2,"740 hp @ 8,250 RPM",264900,5,67477,Lake Forest Sportscars,FALSE,"690 lb-ft @ 6,000 RPM",A,Coupe,RWD,Rear-Wheel Drive,107.1 in,76.5 in,2014
ZFF83CLAXL0249430,Coupe,Lake Bluff,3,60044,"Ferrari of Lake Forest is Proud to Present this 2020 Ferrari 812 SuperFast Finished in Stunning Grigio Silverstone over Terra Bruciata Full Leather Interior.  This 812 SuperFast is Optionally Equipped with 20"" Forged Diamond Finished Rims, Red Brake Calipers, Carbon Fiber Wheel Cups, Adaptive Front Headlights, Suspension Lifter, ""SF"" Scuderia Ferrari Shields, Advanced Front Driving Camera, Surround View, High Power HiFi System, Passenger Display, Carbon Fiber Steering Wheel with LED's, Horses Stitched on Headrest in Nero, Full Electric Seats, Colored Special Stitching in Speciale Nero, Colored Inner Details in Nero.  Call one of our Ferrari Specialists today at 847.295.6560[!@@Additional Info@@!]Rear Wheel Drive, Active Suspension, Power Steering, ABS, 4-Wheel Disc Brakes, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Rear Spoiler, Power Door Locks, Daytime Running Lights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, Satellite Radio, Bluetooth Connection, Requires Subscription, MP3 Player, Steering Wheel Audio Controls, Auxiliary Audio Input, Bucket Seats, Power Driver Seat, Power Passenger Seat, Adjustable Steering Wheel, Trip Computer, Leather Steering Wheel, Keyless Entry, Power Door Locks, Remote Trunk Release, Universal Garage Door Opener, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Auto-Dimming Rearview Mirror, Passenger Vanity Mirror, Passenger Illuminated Visor Mirror, Floor Mats, Cargo Shade, Navigation System, Smart Device Integration, Power Windows, Power Door Locks, Trip Computer, Power Driver Seat, Power Passenger Seat, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Passenger Air Bag On/Off Switch, Front Side Air Bag, Back-Up Camera",V12,Grigio Silverstone Metallic,FALSE,FALSE,TRUE,Ferrari,FALSE,789,None,FALSE,FALSE,42.2727,9/7/2020,UNKNOWN,281512895,-87.8737,Ferrari,2 seats,760,812 Superfast,1,"789 hp @ 8,500 RPM",379900,5,67477,Lake Forest Sportscars,FALSE,"530 lb-ft @ 7,000 RPM",A,RWD,RWD,Rear-Wheel Drive,107.1 in,83.5 in,2020
ZFF80AMA9J0233535,Convertible,Lake Bluff,88,60044,"Ferrari of Lake Forest is Proud to Present this 2018 Ferrari 488 Spider Finished in Stunning Nero over Nero Full Leather Interior.  This 488 Spider is Optionally Equipped with Red Brake Calipers, Exterior Sill Kick in Carbon Fiber, Carbon Fiber Wheel Cups, Sport Exhaust Pipes, ""SF"" Scuderia Ferrari Shields, Interior/Exterior Auto Dimming Mirrors, Parking Camera, Front and Rear Parking Sensors, 20"" Forged Dark Painted Rims, Carbon Fiber Driver Zone with LED's, Carbon Fiber Central Bridge, Colored Safety Belts in Cinture Rot, Daytona Style Seats, Electric Seats, Horses Stitched on Headrest in Rosso, Red Rev Counter, Premium HiFi System, Colored Special Stitching in Speciale Rosso, Daytona Seat Alcantara Stripes in Alcantara Rosso.  Call one of our Ferrari Specialists today at 847.295.6560[!@@Additional Info@@!]Turbocharged, Rear Wheel Drive, Active Suspension, Power Steering, ABS, 4-Wheel Disc Brakes, Brake Assist, Locking/Limited Slip Differential, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Heated Mirrors, Power Mirror(s), Power Folding Mirrors, Rear Defrost, Intermittent Wipers, Variable Speed Intermittent Wipers, Rain Sensing Wipers, Convertible Hardtop, Rollover Protection Bars, Rear Spoiler, Daytime Running Lights, Automatic Headlights, Headlights-Auto-Leveling, AM/FM Stereo, Premium Sound System, Bluetooth Connection, MP3 Player, Steering Wheel Audio Controls, Auxiliary Audio Input, Hard Disk Drive Media Storage, Bucket Seats, Adjustable Steering Wheel, Trip Computer, Leather Steering Wheel, Keyless Start, Keyless Entry, Power Door Locks, Remote Trunk Release, Cruise Control, Climate Control, Multi-Zone A/C, A/C, Leather Seats, Floor Mats, Keyless Start, Navigation System, Smart Device Integration, Power Windows, Power Door Locks, Trip Computer, Security System, Engine Immobilizer, Traction Control, Stability Control, Traction Control, Rear Parking Aid, Tire Pressure Monitor, Driver Air Bag, Passenger Air Bag, Passenger Air Bag On/Off Switch, Front Side Air Bag",V8,Nero DS 1250,FALSE,FALSE,TRUE,Ferrari,FALSE,660,None,FALSE,FALSE,42.2727,6/14/2020,UNKNOWN,274021392,-87.8737,Ferrari,2 seats,3742,488,1,"660 hp @ 8,000 RPM",289900,5,67477,Lake Forest Sportscars,FALSE,"561 lb-ft @ 3,000 RPM",M,Spider RWD,RWD,Rear-Wheel Drive,104.3 in,76.9 in,2018
ZFF67NFA4A0175132,Coupe,Lake Bluff,115,60044,"Ferrari of Lake Forest is Proud to Present this 2010 Ferrari 458 Italia Finished in Stunning Nero Exterior over Nero Full Leather Interior.  This 458 Italia is Optionally Equipped with ""AFS"" Advanced Front Headlights, Yellow Brake Calipers, Suspension Lifter, ""SF"" Scuderia Ferrari Shields, 20"" Forged Dark Painted Rims, Carbon Fiber Driver Zone with LED's, Carbon Fiber Central Bridge, Exterior Sill Kick in Carbon Fiber, Daytona Style Seats, Interior/Exterior Auto Dimming Mirrors, Yellow Rev Counter, Leather Headliner in Nero, Leather Rear Shelf in Nero, Colored Standard Stitching in Giallo.  Call one of our Ferrari Sales Specialists today at 847.295.6560.[!@@Additional Info@@!]Locking/Limited Slip Differential, Rear Wheel Drive, Power Steering, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, AM/FM Stereo, Bluetooth Connection, Auxiliary Audio Input, Adjustable Steering Wheel, Steering Wheel Audio Controls, Power Door Locks, Power Windows, Remote Trunk Release, Climate Control, Multi-Zone A/C, A/C, ABS, Traction Control, Stability Control, Traction Control, Daytime Running Lights, Front Side Air Bag, Tire Pressure Monitor",V8,Nero,FALSE,FALSE,TRUE,Ferrari,FALSE,562,None,FALSE,FALSE,42.2727,5/18/2020,UNKNOWN,272168455,-87.8737,Ferrari,2 seats,8722,458 Italia,3,"562 hp @ 9,000 RPM",177900,5,67477,Lake Forest Sportscars,FALSE,"398 lb-ft @ 6,000 RPM",A,Coupe RWD,RWD,Rear-Wheel Drive,104.3 in,76.3 in,2010
ZFF65LJAXB0176451,Convertible,Lake Bluff,173,60044,"Ferrari of Lake Forest is Proud to Present this 2011 Ferrari California Finished in Stunning Nero Daytona over Cuoio Full Leather Interior.  This California is Optionally Equipped with ""AFS"" Advanced Front Headlight System, Red Brake Calipers, Cruise Control, ""SF"" Scuderia Ferrari Shields, Magneride Dual Mode Suspension, Interior/Exterior Auto Dimming Mirrors with Homelink, 20"" Diamond Finished Sport Wheels, Central Tunnel in Leather, Armrest in Leather, Electric Seats, iPod Connection, Carbon Fiber Steering Wheel with LED's, Diamond Pattern Style Seats in Cuoio, Diamond Style Rear Seats in Cuoio, Diamond Style Center Door Panel, Red Rev Counter, Leather Headliner in Cuoio, Satellite Radio, High Power HiFi System, Colored Standard Stitching in Nero.  Call one of our Ferrari Specialists today at 847.295.6560.[!@@Additional Info@@!]Rear Wheel Drive, Locking/Limited Slip Differential, Power Steering, Aluminum Wheels, Tires - Front Performance, Tires - Rear Performance, Convertible Hardtop, Rear Spoiler, HID headlights, Automatic Headlights, Heated Mirrors, Power Mirror(s), Intermittent Wipers, Variable Speed Intermittent Wipers, AM/FM Stereo, CD Player, MP3 Player, Auxiliary Audio Input, Hard Disk Drive Media Storage, Navigation System, MP3 Player, Bluetooth Connection, Entertainment System, Auxiliary Audio Input, Hard Disk Drive Media Storage, Bluetooth Connection, Steering Wheel Audio Controls, Power Driver Seat, Bucket Seats, Pass-Through Rear Seat, Bucket Seats, Rear Bucket Seats, Leather Seats, Floor Mats, Adjustable Steering Wheel, Leather Steering Wheel, Tire Pressure Monitor, Trip Computer, Power Door Locks, Power Windows, Security System, Power Outlet, Climate Control, Multi-Zone A/C, A/C, Rear Defrost, Front Reading Lamps, ABS, Traction Control, Stability Control, Driver Air Bag, Passenger Air Bag, Front Side Air Bag, Passenger Air Bag Sensor, Emergency Trunk Release",V8,None,FALSE,FALSE,TRUE,Ferrari,FALSE,460,None,FALSE,FALSE,42.2727,3/21/2020,UNKNOWN,269125584,-87.8737,Ferrari,4 seats,19570,California T,3,"460 hp @ 7,750 RPM",104900,5,67477,Lake Forest Sportscars,FALSE,"358 lb-ft @ 5,000 RPM",A,Roadster,RWD,Rear-Wheel Drive,105.1 in,74.9 in,2011
