id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,county,state,lat,long,posting_date
7316354985,https://sfbay.craigslist.org/sby/ctd/d/encinitas-2005-ferrari-f430-coupe-red/7316354985.html,SF bay area,https://sfbay.craigslist.org,119000,2005,ferrari,f430,excellent,8 cylinders,gas,9300,clean,automatic,,rwd,,coupe,red,https://images.craigslist.org/00V0V_l3FmpOQKu4fz_0BU0t2_600x450.jpg,"Available is this near mint '05 F430 Berlinetta with less than 9,400 original miles on it.  Sold new by Ferrari of San Francisco, and has been in San Diego since its 2nd owner purchased it in the Fall of '07. 2nd owner maintained it exclusively with Ferrari of San Diego (as receipts show), as well as the 3rd owner.   Records/receipts from December of '07 thru current show consistent maintenance.   - 3-owner California F430 Berlinetta - Original Selling Dealership: Ferrari of SF - Clean CA Title & Carfax - ""Rosso Corsa"" Exterior with ""Beige"" Daytona-Seated Leather Interior - 4.3L V8 Engine Producing 490hp - F1 Paddle-Shift Clutch (84%+ remaining... scanned on 4-26-21) - Power Windows, Seats & Mirrors - Newer Alpine CD Radio Receiver (yes, factory Becker receiver come with the sale of the car) - Recent Oil & Filter Change @ 7,910 Miles - All Manuals & Books  Recommendations: Complete a full fluid flush and install new Pirelli's.  If you are looking for a near perfect F430 Coupe, this is a tough one to pass up. It is basically flawless and drives excellent.     *Car can be seen/inspected in Encinitas at Charlies Foreign Auto (25 minutes North of the San Diego Airport)    Keywords: porsche mclaren lamborghini bmw",,ca,33.04853,-117.287464,2021-05-03T11:59:56-0700
7307793618,https://stockton.craigslist.org/ctd/d/oakland-2005-ferrari-575m-maranello/7307793618.html,stockton,https://stockton.craigslist.org,0,2005,ferrari,575m maranello,good,,other,27128,clean,automatic,ZFFBV55A950139951,rwd,,coupe,black,https://images.craigslist.org/00m0m_7OT4zWFKi68z_0ak07K_600x450.jpg,"Offered by: Downtown Auto Center OaklandStock# T1298Call now for your best deal:209-297-0898Visit for full details & price quote:https://vdp.sold.cars/6963205-13798Why Shop With Us?If you are looking for a quality selection of used cars in Oakland, visit Downtown Subaru in Oakland, CA.  Our Subaru dealership showroom is a short drive from Hayward and San Francisco Bay area. Our inventory of quality used vehicles is sure to have a car that is a perfect match for you and ready for the Bay Area roads. No matter the style you are looking for, the staff at Downtown Subaru in Oakland, CA will help find the right vehicle to fit all of your driving needs.  Don't hesitate to fill out our CarFinder form online.  We can assist you in finding the particular model you are looking for! Call us to see how we can help you finance this Ferrari 575M today!Trim: Maranello coupe Mileage: 27k miles Exterior Color: Black Interior Color: Custom Interior Color Engine: 12/5.80 Drive: rwd Transmission: Automatic VIN:  ZFFBV55A950139951 Clean CARFAX.For availability please call  - come see our quality for yourself at 4145 Broadway Oakland  CA 94561.Downtown Auto Center Price Guarantee -- Our commitment to you is the price you see here is guaranteed to be at or below the current market value for this vehicle based on year  miles  equipment and availability.Fuel Economy are EPA estimate-Price plus government fees and taxes  any finance charges  any dealer document processing charge  any electronic filing charge and any emission testing charge.www.P65Warnings.ca.gov. *CALL* or *TEXT* us before this vehicle sells! Mention you saw STOCK #T1298 on Craigslist for a great deal and financing options: 209-297-0898For a price quote & FREE CARFAX on this vehicle, visit:https://vdp.sold.cars/6963205-13798   Disclaimer: While every reasonable effort is made to ensure the accuracy of the information for this Ferrari 575M, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Downtown Auto Center Oakland at 209-297-0898*Ferrari* *575M* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",,ca,37.829186,-122.256028,2021-04-16T10:10:46-0700
7305360561,https://ventura.craigslist.org/cto/d/camarillo-ferrari-575-maranello/7305360561.html,ventura county,https://ventura.craigslist.org,83500,2002,ferrari,575,like new,12 cylinders,gas,11000,salvage,automatic,,rwd,full-size,coupe,red,https://images.craigslist.org/00u0u_4kg1XV4tAZ9z_0CI0pO_600x450.jpg,"Very clean low mileage Ferrari 575 11,000 miles excellent condition .Ferrari red with all leather tan interior perfect condition. Please call to discuss . This is a car you will be proud to own. This a 12 cylinder V-configuration a very smooth road car certified for 200mph.This car has only 2 owners I am the second previously owned in Texas.",,ca,34.2218,-118.9866,2021-04-11T14:42:03-0700
7314968049,https://washingtondc.craigslist.org/nva/ctd/d/waldorf-2015-ferrari-458-2dr-coupe-down/7314968049.html,"washington, DC",https://washingtondc.craigslist.org,0,2015,ferrari,458 speciale,,,gas,6287,clean,automatic,ZFF75VFA4F0204792,,,coupe,,https://images.craigslist.org/00V0V_4Xrgyt8ApNJz_0cU08E_600x450.jpg,"2015 Ferrari 458 2dr Coupe     Offered by: AMKO Auto Waldorf Luxury Super Store — (301) 888-5921 — Text (or call) for more info       AMKO Auto Waldorf Luxury Super Store    Year: 2015 Make: Ferrari Model: 458 Series: 2dr Coupe VIN: ZFF75VFA4F0204792 Stock #: 15430 Condition: Used Mileage: 6,287 MPG: 13 city / 17 highway Exterior: Rosso Corsa Interior: Nero Body: Coupe Transmission: Automatic Engine: 4.5L V8 597hp 398ft. lbs.      ➡️️ As of 04/13/21 $0 Down Drive NOW!!🔑  ✅  That's all you need to get financed for a car through AMKO Auto of Waldorf✅  If you have a trade in that doesn't run or drive and is taking up space, bring it to us, we will junk it for you!  AMKO Auto of Waldorf Accommodates Full Online Services! Start Your Application Online And We Will Walk You Through The Rest! We Will Deliver The Car To Your Door!   ✍ Call & TXT US:  We will walk you through our Online Credit Application @ https://www.amkoauto.com/finance-application/l:6095/  🚘CALL OR TEXT (301) 918-5882 🚘  🔹🔹🔹Hablamos Su Idioma! Venga a vernos!    ✅ Second Chance Financing - Rebuild Your Credit!  🔑Tax ID- NO PROBLEM!! -Down Payments Start at $750  🔑We will Stand by you!        Address: 2825 Crain Hwy Waldorf, MD 20601   Phone: (301) 888-5921     Website: www.amkoauto.com/      📲 ☎️ Call or text (301) 888-5921 for quick answers to your questions about this Ferrari 458 Your message will always be answered by a real human — never an automated system.     Disclaimer: AMKO Auto Waldorf Luxury Super Store will never sell, share, or spam your mobile number. Standard text messaging rates may apply. We thank you for your continued business with AMKO. We take pride in Customer Satisfaction, ensuring that your car buying experience is one of positive merit. Serving out of  two locations in Temple Hills  and Waldorf MD, with over 300 cars, you're bound to find the car of your dreams! We offer the public vehicles at WHOLESALE prices, to ensure you the consumer are getting THE best possible deal for your next vehicle. We are not responsible for any typographical errors, please confirm availability as inventory changes.
       2015 Ferrari 458 2dr Coupe   b1a480d8a91a453c9fe4916d2ffe1b28",,dc,38.63344,-76.90409,2021-04-30T15:26:23-0400
7313068151,https://washingtondc.craigslist.org/mld/ctd/d/waldorf-2015-ferrari-458-2dr-coupe-down/7313068151.html,"washington, DC",https://washingtondc.craigslist.org,0,2015,ferrari,458 speciale,,,gas,6287,clean,automatic,ZFF75VFA4F0204792,,,coupe,,https://images.craigslist.org/00V0V_4Xrgyt8ApNJz_0cU08E_600x450.jpg,"2015 Ferrari 458 2dr Coupe     Offered by: AMKO Auto Waldorf Luxury Super Store — (301) 888-5921  — Text (or call) for more info       AMKO Auto Waldorf Luxury Super Store    Year: 2015 Make: Ferrari Model: 458 Series: 2dr Coupe  VIN: ZFF75VFA4F0204792  Stock #: 15430 Condition: Used Mileage: 6,287  MPG: 13 city / 17 highway  Exterior: Rosso Corsa  Interior: Nero  Body: Coupe  Transmission: Automatic  Engine: 4.5L V8 597hp 398ft. lbs.     ➡️️ As of 04/13/21 $0 Down Drive NOW!!🔑  ✅  That's all you need to get financed for a car through AMKO Auto of Waldorf✅  If you have a trade in that doesn't run or drive and is taking up space, bring it to us, we will junk it for you!  AMKO Auto of Waldorf Accommodates Full Online Services! Start Your Application Online And We Will Walk You Through The Rest! We Will Deliver The Car To Your Door!   ✍ Call & TXT US:  We will walk you through our Online Credit Application @ https://www.amkoauto.com/finance-application/l:6095/  🚘CALL OR TEXT (301) 918-5882 🚘  🔹🔹🔹Hablamos Su Idioma! Venga a vernos!    ✅ Second Chance Financing - Rebuild Your Credit!  🔑Tax ID- NO PROBLEM!! -Down Payments Start at $750  🔑We will Stand by you!     Address: 2825 Crain Hwy Waldorf, MD 20601 Phone: (301) 888-5921  Website: www.amkoauto.com/      📲 ☎️ Call or text (301) 888-5921 for quick answers to your questions about this Ferrari 458 Your message will always be answered by a real human — never an automated system.     Disclaimer: AMKO Auto Waldorf Luxury Super Store will never sell, share, or spam your mobile number. Standard text messaging rates may apply. We thank you for your continued business with AMKO. We take pride in Customer Satisfaction, ensuring that your car buying experience is one of positive merit. Serving out of  two locations in Temple Hills  and Waldorf MD, with over 300 cars, you're bound to find the car of your dreams! We offer the public vehicles at WHOLESALE prices, to ensure you the consumer are getting THE best possible deal for your next vehicle. We are not responsible for any typographical errors, please confirm availability as inventory changes.
       2015 Ferrari 458 2dr Coupe  77488e8fa35a43f6becc04bcff47d3b2",,dc,38.63344,-76.90409,2021-04-26T18:13:53-0400
7311108013,https://fortmyers.craigslist.org/chl/ctd/d/chillicothe-2001-ferrari-modena-360-f1/7311108013.html,ft myers / SW florida,https://fortmyers.craigslist.org,0,2001,ferrari,modena 360,good,8 cylinders,gas,1234,clean,manual,,rwd,full-size,coupe,custom,https://images.craigslist.org/00404_bzpdfiLqYJHz_0iA0co_600x450.jpg,"Lucky Collector Car Auction June 12th and 13th. ACCEPTING CONSIGNMENTS NOW! CALL 206/467.6531Sell your car with a reserve and get the exposure to hundreds of thousands through our onsite live phone, absentee and electronic bidding. Over 200+ Cars, Boats, and Bikes expected.Many @ NO RESERVE!Join Lucky Collector Car Auctions virtually for your chance to ""Get Lucky"".Auction starts at 10:30am.206-467-6531**ABSENTEE BIDDING AND LIVE PHONE BIDDING WILL BE AVAILABLE FOR ALL OUT-OF-STATE OR INTERNATIONAL BIDDERS WHO ARE UNABLE TO ATTEND IN PERSON**Visit our website for additional information about our upcoming events.www.luckyoldcar.com Consigning, sale, and collecting cars and more coming every day including: vintage, exotic, classic, Muscle car, Motor Home, Rare, antique , Van, Bus, and Boat. 1920, 1921, 1922, 1923, 1924, 1925, 1926, 1927, 1928, 1930, 1931, 1933, 1934, 1935, 1936, 1937, 1938, 1939, 1940, 1941, 1946, 1947, 1948, 1949, 1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960, 1962,1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979,1981, 1982, 1983, 1984, 1985,1986,1987,1988,1989,1990 Check out our inventory: Allard, Alfa Romeo, Auto Union, Aston Martin, Austin Healey, Bentley, BMW, Borgward, Citroen, Chevrolet, Datsun, DKW, Dodge, Ferrari, Fiat, Ford, Lancia, Lamborghini, Lotus, Maserati, Mercedes Benz, MG, NSU, Oldsmobile, Packard, Panhard, Peugeot, Pontiac, Porsche, Renault, Rolls Royce, Rover, Saab, Toyota, Volvo, VW and much more.",,fl,39.338,-82.9895,2021-04-22T18:50:13-0400
7311046924,https://fortmyers.craigslist.org/chl/ctd/d/chillicothe-lot-ferrari-456-mgt/7311046924.html,ft myers / SW florida,https://fortmyers.craigslist.org,0,2001,ferrari,456 mgt,good,12 cylinders,gas,10331,clean,manual,,rwd,full-size,sedan,black,https://images.craigslist.org/00707_9VOAMvqVfVoz_0jm0cU_600x450.jpg,"2001 Ferrari 456 MGT VIN ZFFWL44A310125562 Black with tan Daytona interior.  Miles 10,331Really unique car. Only 96 of them brought into the US between 1999 to 2003. The 6 speed manuals are very rare and desirable. Only 21 of this particular year and only 688 total. Very few came in black and this one has very low 10k miles. Beautiful Daytona seats done by world class Pebble Beach upholsterer John Parkhurst. It has all the stock parts in the trunk. Recent work has been new shocks and fresh belts. This vehicle is ready to drive. Completely mechanically gone through. Recent timing belt service by a Ferrari specialist. Documented receipts. Car Fax. You can spend your life looking for a better one: Good luck, there is not one.  The previous owner has done the hard work for you. Absolute thrill to drive. Understated testosterone waiting to be unleashed. No disappointment. Lucky Collector Car Auction June 12th and 13th.ACCEPTING CONSIGNMENTS NOW! CALL 206 4676531Sell your car with a reserve and get the exposure to hundreds of thousands through our onsite live phone, absentee and electronic bidding.Over 200+ Cars, Boats, and Bikes expected.Many @ NO RESERVE!Join Lucky Collector Car Auctions virtually for your chance to ""Get Lucky"".Auction starts at 10:30am.206-467-6531**ABSENTEE BIDDING AND LIVE PHONE BIDDING WILL BE AVAILABLE FOR ALL OUT-OF-STATE OR INTERNATIONAL BIDDERS WHO ARE UNABLE TO ATTEND IN PERSON**Visit our website for additional information about our upcoming events.www.luckyoldcar.comConsigning, sale, and collecting cars and more coming every day including:vintage, exotic, classic, Muscle car, Motor Home, Rare, antique , Van, Bus, and Boat.1920, 1921, 1922, 1923, 1924, 1925, 1926, 1927, 1928, 1930, 1931, 1933, 1934, 1935, 1936, 1937, 1938, 1939, 1940, 1941, 1946, 1947, 1948, 1949, 1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960, 1962,1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979,1981, 1982, 1983, 1984, 1985,1986,1987,1988,1989,1990Check out our inventory: Allard, Alfa Romeo, Auto Union, Aston Martin, Austin Healey, Bentley, BMW, Borgward, Citroen, Chevrolet, Datsun, DKW, Dodge, Ferrari, Fiat, Ford, Lancia, Lamborghini, Lotus, Maserati, Mercedes Benz, MG, NSU, Oldsmobile, Packard, Panhard, Peugeot, Pontiac, Porsche, Renault, Rolls Royce, Rover, Saab, Toyota, Volvo, VW and much more.",,fl,41.086,-92.5303,2021-04-22T16:46:59-0400
7302657073,https://lakeland.craigslist.org/ctd/d/orlando-2015-ferrari-f12berlinetta-2dr/7302657073.html,lakeland,https://lakeland.craigslist.org,204999,2015,ferrari,f12berlinetta,excellent,12 cylinders,gas,30920,clean,other,ZFF74UFA3F0206272,,mid-size,coupe,red,https://images.craigslist.org/00X0X_jPcl6oSKpqKz_0kE0fu_600x450.jpg,"CREDIT AMNESTY!  SE HABLA ESPANOL !!OPEN SUNDAY!! PAYMENTS AS LOW AS $99 A MONTH!!  ASK ABOUT 90 DAYS TILL FIRST PAYMENT!ALL TRADES ACCEPTED!!www(.)WORLDAUTOSINC(.)com - CALL MARK (407) 770-7123WORLDAUTO786 @ yahoo(.)comCALL US DIRECTLY AT (407) 412-6944 6231 SOUTH ORANGE BLOSSOM TRAIL, ORLANDO, FL 32809 5 MINUTES NORTH OF THE FLORIDA MALL!!! DRIVE IT HOME TODAY! CALL OR TEXT TO MAKE AN APPOINTMENT AND CONFIRM AVAILABILITY! CALL OR TEXT MARK (407) 770-7123, SI HABLA ESPANOL (407) 770-7123 ASK FOR MARK OR VISIT WWW(.)WORLDAUTOSINC(.)COM Stop by Our Dealership Today To See This One In Person!! Our Friendly Staff Can Assist You With Any Questions or Concerns You May Have On Any Of Our Quality Vehicles.  We have over 35 Lenders available to help with your needs! Over 25 Sub-Prime banks to help with our Second Chance customers! Prime Lenders available to ALL! Credit Unions also available to our Top Tier customers! Our Experienced Staff are Ready to Assist You With All Your FINANCING Needs.  Down Payments Start As Low As $0 (Ask about our ZERO $ DOWN Program)  Ask about the $500 CASH BACK program with ZERO DOWN. CALL NOW for more information  We Pay TOP DOLLAR for your TRADE-IN and accept all makes and models  First payment in 45 DAYS or UP TO 90 DAYS!! We are the BANK WE ALSO HAVE A GREAT BUY HERE PAY HERE PROGRAM FOR EQUITY BUYERS!! FREE Transportation to anywhere in the United States   -WE FINANCE EVERYONE- GOOD/BAD/NO CREDIT- NO SOCIAL - NO TAX ID - NO EIN - NO JOB - WE ACCEPT ALL FORMS OF PAYMENTS & CURRENCIES - NO PROBLEM!!!-INTERNATIONAL BUYERS PROGRAM - NO PASSPORT REQUIRED - ANY ID WORKS - OUT OF STATE CUSTOMER PROGRAM - INTEREST FREE FINANCING* - SKIP THE LINE, APPLY ONLINE!-WE SHIP WORLD-WIDE DIRECTLY TO YOUR DRIVEWAY OR DOORSTEP!-WE HAVE A PROGRAM FOR EVERY CREDIT SITUATION- APPROVED! -COMPETITIVE RATES- LOW DOWN PAYMENTS- LOW MONTHLY PAYMENTS! -SECOND-CHANCE FINANCING- FOR THE CREDIT CHALLENGED! -FIRST TIME BUYER'S PROGRAM- FOR PEOPLE WITH NO CREDIT! -HAND PICKED, LOW MILEAGE, CLEAN VEHICLES- BEST PRICES IN TOWN! -OPEN OR DISCHARGED BANKRUPTCIES APPROVED!! -EXTENDED WARRANTIES FINANCEABLE! TRADE-INS WELCOME! WE BUY USED CARS!  2015 Ferrari F12berlinetta 2dr Cpe - $204,999  2015 - Ferrari - F12berlinetta - 2dr Cpe with 30,920 miles.  Stock #: 206272 VIN: ZFF74UFA3F0206272   It has a   Transmission with Red Exterior.     ENGANCHE TAN BAJOS COMO $0 (PREGUNTAR DEL PROGRAMA DE ZERO DE ENGANCHE).  Nosotros Pagamos EL DOLLAR MAS ALTO Por Su INTERCAMBIO DE VEHICULO y aceptamos todas las marcas y modelos.    *FINACIAMOS A TODOS-BUENO/MALO/NO CREDITO-NO HAY PROBLEMA  *TENEMOS UN PROGRAMA PARA TODA CLASE DE SITUCION DE CREDITO-APROVADO!  *TARIFAS COMPETIVAS-PAGOS INICIALES BAJOS- PAGOS MENSUALES BAJOS * SEGUNDA OPORTUNIDAD DE FINANCIACION- PROBLEMAS DE CREDITO!  *PROGRAM PARA PRIMER COMPRADOR-PARA PERSONA SIN CREDITO!  *ESCOGIDO PERSONAL, BAJO EN KILOMETRAJE, VEHICULOS LIMPIO- LOS MEJORES PRICIOS EN EL PUEBLO!  *TAMBIEN TENEMOS FINANCIAMIENTO DISPONIBLE PARA PERSONAS CON BANCA ROTA! *GARANTIAS EXTENDIDAS DISPONIBLES-INTERCAMBIO DE VEHICULO BIENVENIDO! COMPRAMOS VEHICULOS USADOS!  *HABLAME LLAMAME AHORA! (407) 770-7123 PREGUNTA POR JON!!!!                                       All offers, deals are based upon approved credit, NOT EVERYONE QUALIFIES. WEEKLY PAYMENTS ARE BASED UPON  4.9 APR at 84 month term. All Internet special prices listed are subject to change. Down payments may vary based upon your income and credit score. Please call to make appointment and confirm availability!BatchID: VU0BQRCZSJID: 17382656",,fl,28.466088,-81.396429,2021-04-06T12:44:14-0400
7302645979,https://ocala.craigslist.org/ctd/d/orlando-2015-ferrari-f12berlinetta-2dr/7302645979.html,ocala,https://ocala.craigslist.org,204999,2015,ferrari,f12berlinetta,excellent,12 cylinders,gas,30920,clean,other,ZFF74UFA3F0206272,,mid-size,coupe,red,https://images.craigslist.org/00X0X_jPcl6oSKpqKz_0kE0fu_600x450.jpg,"CREDIT AMNESTY!  SE HABLA ESPANOL !!OPEN SUNDAY!! PAYMENTS AS LOW AS $99 A MONTH!!  ASK ABOUT 90 DAYS TILL FIRST PAYMENT!ALL TRADES ACCEPTED!!www(.)WORLDAUTOSINC(.)com - CALL MARK (407) 770-7123WORLDAUTO786 @ yahoo(.)comCALL US DIRECTLY AT (407) 412-6944 6231 SOUTH ORANGE BLOSSOM TRAIL, ORLANDO, FL 32809 5 MINUTES NORTH OF THE FLORIDA MALL!!! DRIVE IT HOME TODAY! CALL OR TEXT TO MAKE AN APPOINTMENT AND CONFIRM AVAILABILITY! CALL OR TEXT MARK (407) 770-7123, SI HABLA ESPANOL (407) 770-7123 ASK FOR MARK OR VISIT WWW(.)WORLDAUTOSINC(.)COM Stop by Our Dealership Today To See This One In Person!! Our Friendly Staff Can Assist You With Any Questions or Concerns You May Have On Any Of Our Quality Vehicles.  We have over 35 Lenders available to help with your needs! Over 25 Sub-Prime banks to help with our Second Chance customers! Prime Lenders available to ALL! Credit Unions also available to our Top Tier customers! Our Experienced Staff are Ready to Assist You With All Your FINANCING Needs.  Down Payments Start As Low As $0 (Ask about our ZERO $ DOWN Program)  Ask about the $500 CASH BACK program with ZERO DOWN. CALL NOW for more information  We Pay TOP DOLLAR for your TRADE-IN and accept all makes and models  First payment in 45 DAYS or UP TO 90 DAYS!! We are the BANK WE ALSO HAVE A GREAT BUY HERE PAY HERE PROGRAM FOR EQUITY BUYERS!! FREE Transportation to anywhere in the United States   -WE FINANCE EVERYONE- GOOD/BAD/NO CREDIT- NO SOCIAL - NO TAX ID - NO EIN - NO JOB - WE ACCEPT ALL FORMS OF PAYMENTS & CURRENCIES - NO PROBLEM!!!-INTERNATIONAL BUYERS PROGRAM - NO PASSPORT REQUIRED - ANY ID WORKS - OUT OF STATE CUSTOMER PROGRAM - INTEREST FREE FINANCING* - SKIP THE LINE, APPLY ONLINE!-WE SHIP WORLD-WIDE DIRECTLY TO YOUR DRIVEWAY OR DOORSTEP!-WE HAVE A PROGRAM FOR EVERY CREDIT SITUATION- APPROVED! -COMPETITIVE RATES- LOW DOWN PAYMENTS- LOW MONTHLY PAYMENTS! -SECOND-CHANCE FINANCING- FOR THE CREDIT CHALLENGED! -FIRST TIME BUYER'S PROGRAM- FOR PEOPLE WITH NO CREDIT! -HAND PICKED, LOW MILEAGE, CLEAN VEHICLES- BEST PRICES IN TOWN! -OPEN OR DISCHARGED BANKRUPTCIES APPROVED!! -EXTENDED WARRANTIES FINANCEABLE! TRADE-INS WELCOME! WE BUY USED CARS!  2015 Ferrari F12berlinetta 2dr Cpe - $204,999  2015 - Ferrari - F12berlinetta - 2dr Cpe with 30,920 miles.  Stock #: 206272 VIN: ZFF74UFA3F0206272   It has a   Transmission with Red Exterior.     ENGANCHE TAN BAJOS COMO $0 (PREGUNTAR DEL PROGRAMA DE ZERO DE ENGANCHE).  Nosotros Pagamos EL DOLLAR MAS ALTO Por Su INTERCAMBIO DE VEHICULO y aceptamos todas las marcas y modelos.    *FINACIAMOS A TODOS-BUENO/MALO/NO CREDITO-NO HAY PROBLEMA  *TENEMOS UN PROGRAMA PARA TODA CLASE DE SITUCION DE CREDITO-APROVADO!  *TARIFAS COMPETIVAS-PAGOS INICIALES BAJOS- PAGOS MENSUALES BAJOS * SEGUNDA OPORTUNIDAD DE FINANCIACION- PROBLEMAS DE CREDITO!  *PROGRAM PARA PRIMER COMPRADOR-PARA PERSONA SIN CREDITO!  *ESCOGIDO PERSONAL, BAJO EN KILOMETRAJE, VEHICULOS LIMPIO- LOS MEJORES PRICIOS EN EL PUEBLO!  *TAMBIEN TENEMOS FINANCIAMIENTO DISPONIBLE PARA PERSONAS CON BANCA ROTA! *GARANTIAS EXTENDIDAS DISPONIBLES-INTERCAMBIO DE VEHICULO BIENVENIDO! COMPRAMOS VEHICULOS USADOS!  *HABLAME LLAMAME AHORA! (407) 770-7123 PREGUNTA POR JON!!!!                                       All offers, deals are based upon approved credit, NOT EVERYONE QUALIFIES. WEEKLY PAYMENTS ARE BASED UPON  4.9 APR at 84 month term. All Internet special prices listed are subject to change. Down payments may vary based upon your income and credit score. Please call to make appointment and confirm availability!BatchID: IAVBBK8SDRID: 17382656",,fl,28.466088,-81.396429,2021-04-06T12:26:59-0400
7316258415,https://orlando.craigslist.org/ctd/d/orlando-2010-ferrari-458-italia-coupe/7316258415.html,orlando,https://orlando.craigslist.org,169999,2010,ferrari,458 italia,excellent,8 cylinders,gas,13000,clean,automatic,,rwd,full-size,coupe,yellow,https://images.craigslist.org/00n0n_7EBrhpwpambz_0CI0t2_600x450.jpg,"Serious/ready buyers, please reach out via call or text @ (407) 739-0607  Up for sale is this absolutely stunning 2010 Ferrari 458 Italia coupe with 13K low miles! It has been fully wrapped in an exceptionally beautiful Matte Gray (with Metallic finish). The actual color of the vehicle underneath the wrap is Yellow. It is well-optioned with features/upgrades: adaptive front lighting (AFS system), red brake calipers, carbon fiber driver zone + LEDs, front suspension lift, ""Scuderia Ferrari"" shields, navigation system with Bluetooth wireless, parking camera, rear parking sensors, premium 20"" wheels, full Recaro seats and more! This vehicle had an original MSRP of $276,681.00!                                         Keywords: Ferrari 458 Italia coupe Nissan GTR GT-R GT R McLaren 570S 650S 675LT MP4-12C MP4 12C MP412C Audi R8 V10 Plus 5.2 2017 2018 5.2L Spider 488 Spyder Lamborghini Huracan Aventador S Aston Martin Vanquish DB11 Vantage BMW i8 2019 Roadster GTB California FF Mercedes-Benz Mercedes Benz AMG Mercedes-AMG GT GTR GT-R GT R Pro S GT-S GTS Porsche 911 Turbo S 4S 2020 2019 2018 2017 2016 2015 2014 2013 2012",,fl,28.4637,-81.3948,2021-05-03T12:32:08-0400
7305269373,https://sarasota.craigslist.org/ctd/d/sarasota-1999-ferrari-f1-355-spider/7305269373.html,sarasota-bradenton,https://sarasota.craigslist.org,79888,1999,ferrari,f355,,,gas,10598,clean,automatic,ZFFXR48A4X0115155,,,convertible,red,https://images.craigslist.org/00d0d_lviJxsAxToWz_0cU08J_600x450.jpg,"1999 Ferrari F1 355 SPIDER LEATHER ONLY 10K MILES SERVICED LIKE NEW     Offered by: Gulf Coast Auto Brokers — (941) 269-3749  — $79,888     PLEASE CALL US WITH ANY QUESTIONS AT 941 926 8444   Gulf Coast Auto Brokers    Year: 1999 Make: Ferrari Model: F1 355 SPIDER Series: LEATHER ONLY 10K MILES SERVICED LIKE NEW  VIN: ZFFXR48A4X0115155  Stock #: X0115155 Condition: Used Mileage: 10,598  Exterior: RED  Body: Convertible  Transmission: Automatic     ⭐️⭐️🚗 🚙🚕GULF COAST AUTO SALES 🚕 🚙 🚗 ⭐️⭐️ 🔹🔹📲 ☎️️ CALL OR TEXT US (941) 269-3749 📲 ☎️️🔹🔹 ✅ CLEAN CARS - EXCELLENT PRICES - WORLD-CLASS SERVICE! ✅ FIRST TIME BUYER PROGRAM! ✅ WE WORK WITH REPOS AND BANKRUPTCIES! 🔥🔥🔥 GET APPROVED!! APPLY HERE! 🔥🔥🔥 ↪ https://www.gulfcoastsarasota.com/car-loans-in-sarasota-fl ✅ TRADE-INS WELCOME! TOP DOLLAR FOR YOUR TRADE! ✅ REBUILD YOUR CREDIT! EVERYONE DESERVES A SECOND CHANCE! ✅ FRIENDLY NO PRESSURE STAFF - FAST AND EASY PURCHASE! 🔥🔥🔥CHECK OUT OUR INVENTORY!🔥🔥🔥 ↪ https://www.gulfcoastsarasota.com/used-cars-sarasota-fl ⭐️⭐️ 📲 ☎️️ CALL OR TEXT (941) 269-3749 📲 ☎️️ ⭐️⭐️   More vehicle details: gulf-coast-auto-fl.hammerwebsites.net/v/U4QNIX-h  Address: 4347 Clark Rd Sarasota, FL 34233 Phone: (941) 269-3749  Website: www.gulfcoastsarasota.com      📲 ☎️ Call or text (941) 269-3749 for quick answers to your questions about this Ferrari F1 355 SPIDER Your message will always be answered by a real human — never an automated system.     Disclaimer: Gulf Coast Auto Brokers will never sell, share, or spam your mobile number. Standard text messaging rates may apply.       1999 Ferrari F1 355 SPIDER LEATHER ONLY 10K MILES SERVICED LIKE NEW  45769031f39146699fad8548cef313dc",,fl,27.26977,-82.48229,2021-04-11T14:47:08-0400
